"perinasal_min","perinasal_skewness","perinasal_kurtosis","perinasal_rate","perinasal_entropy","perinasal_acf2","perinasal_acf11","perinasal_acf15","perinasal_arima_resid","perinasal_peaks_no","perinasal_peaks_onset_diff","perinasal_peaks_onset_time","perinasal_peaks_time","heart_min","heart_skewness","heart_kurtosis","heart_rate","heart_entropy","heart_acf2","heart_acf10","heart_arima_resid","heart_peaks_no","heart_peaks_onset_diff","heart_peaks_onset_time","heart_peaks_time","breathing_skewness","breathing_kurtosis","breathing_rate","breathing_entropy","breathing_acf15","breathing_arima_resid","breathing_peaks_no","breathing_peaks_onset_time","breathing_peaks_time","palm_sum","palm_skewness","palm_kurtosis","palm_rate","palm_entropy","palm_acf2","palm_acf15","palm_arima_resid","palm_peaks_no","palm_peaks_onset_time","palm_peaks_time","corr1","corr2","corr3","corr4","corr5","corr6","cov_eigen1","cov_eigen2","cov_eigen3","persp_max1","persp_max2","palm_max1","palm_max2","heart_high","heart_low","heart_ratio","heart_total_power","breath_very_low","breath_low","breath_high","breath_very_high","previous_stress","subject","stress"
0.768957055158003,1.16978582792723,-0.0471174324049737,-0.860366082160731,-0.0599123843052551,0.236464079721286,0.142535980721452,0.0415157219311417,0.655235179317154,-0.12157680039875,-0.363557102877153,-0.385377520634088,2.37575258989754,1.03866244129376,-0.952534681391178,1.00095838447092,-0.291158283284719,0.137849127216444,-1.930880620926,-1.04557387613921,-0.449745424480688,0.964576189043525,-0.239602179612618,-0.812535267352384,-0.487430989091593,0.28044610145449,-0.501294339203233,2.23435723280823,-0.958658428842181,0.598906318587306,-0.0533179408457432,-0.762053034225362,-0.887123595960957,-0.717355725720375,-0.173700289856457,-0.04014652316945,-0.637630517043529,-0.182595272149922,-0.024588511980305,-0.0193700360541393,-0.416911507369111,0.364342237761525,0.458287403431216,0.473854579868529,2.34956448297562,0.192848961465342,-1.24130646946073,-0.588195522173995,-0.995628951575659,-0.113841847448158,1.31666024083072,0.446014881027889,0.944293914810367,0.404926471771444,0.542111295274334,-0.328029842708133,-0.00086818072307162,0.377632102028547,-0.115853435332796,0.268185438810664,-0.143762972840732,-1.32756438038206,-0.701052542502425,0.402892501546773,0.123881780829053,-0.363700736584641,0,"2",0
-0.676315317722391,1.94379956943586,2.52654133946395,-1.10926353666265,-0.0599123843052551,-1.49733668419736,1.32077551475651,0.560301350766917,-0.177997673408931,-0.701081203452161,-0.560379496996825,-0.385377520634088,-0.876675542800038,0.985536507463744,-1.2811789249489,-0.200391060329801,-1.23316828851991,-0.580317361865786,0.859130359256672,0.986950830598341,0.0987335436563159,0.964576189043525,-0.594669878000582,-0.961564967054938,-0.987825549342469,-0.414966878801032,-0.499275900089775,1.65677625674376,-0.958658428842181,0.666303566391489,-0.0264392812471256,-0.762053034225362,-0.887123595960957,-0.717355725720375,0.557032836715918,-0.441851861435971,-0.629146081451076,-0.172123502105133,-0.024588511980305,0.879918404466978,-0.123745400050931,-0.107688598806616,1.65577139280757,-0.16175129385497,0.855405418916185,0.80936091839759,-1.44537921996466,-1.45731691544712,-1.33147685621683,-1.23800129899778,1.37568969640967,-0.122916525564265,-0.43084862613696,-0.15239314192339,-0.342821175583983,-0.310640584294108,-0.333609623202288,0.0597682952222325,2.36498289930021,-0.850916657539148,-0.153113859227118,0.943891900305348,0.345234635317782,0.481579010216417,-0.109451854129984,-0.32160401988764,0,"2",0
-0.794152024256265,-0.777105081960468,-0.905043782827561,1.09840857195877,-0.0599123843052551,0.98307012144636,0.631429326778665,-0.795551293478543,-0.100420372092459,-0.701081203452161,0.950169568364725,1.5609070972668,-0.876675542800038,0.958973540548738,0.462253407729741,-0.445317370926813,0.485315311715661,-1.26710094308602,0.951048168451368,-0.523147828687587,1.25936172824454,-0.239051888420067,1.29429027742339,0.118900355788554,0.513358131410158,-0.586316478437871,-0.472814765290028,-0.278531565691639,0.287980669223551,-1.45442458394286,-0.591498376726997,0.79020770297753,-0.391311557620804,0.604934002514543,0.323588416464768,-0.940216778543728,-0.404693833401195,-0.502499296955438,-0.024588511980305,0.770203046673932,-0.637222546196108,4.77516366483429,0.458287403431216,0.0338197442137988,1.06885671378182,0.0129172156884672,-0.715261148385995,-1.79313520794891,-0.929877652719373,-1.6000114089314,1.39587427661173,2.71443737638963,0.512080210810357,-0.439486885081132,-0.241569947639981,-0.373593194202196,4.72798428409413,4.14249405588873,0.597163991428169,-0.883561320913225,-0.153143228811177,1.3683557401075,0.912607425630954,-0.180844433114197,1.88313864108553,-0.4064574429457,0,"2",1
-1.33771781764676,-0.0242427639437428,0.422639918067245,-1.2261572946086,-0.0599123843052551,-0.369498912225197,0.446056857791847,1.45164797441289,-0.07991775467603,-0.12157680039875,-0.584497006997926,-0.774634444214265,1.38588315820697,1.03571100052542,-0.0789955707120421,-0.464347833685874,1.06452119354968,-0.810581587771091,-0.209740477670035,2.14932070832623,0.284253790602305,-0.840865927151862,1.81979047103757,1.05033597892949,1.29522463180215,1.93375583824374,1.25527732993788,0.183273909738848,1.04256961136735,0.48547968893104,-0.593005664330757,0.79020770297753,-0.349993887759125,-0.203131942517908,-0.576838317618124,0.281756172147768,-0.697929126511561,-0.0165076616154996,-0.024588511980305,0.645891814701855,0.274700417230016,0.964117149602114,4.05073937156027,-0.582229025702824,0.0727506710755261,-1.56076040959848,-0.893942966739123,1.04993638893223,-1.43579690213139,1.35687246977884,0.908312888594699,0.295843656974933,-0.320410455191657,0.426123601255995,-0.292624320802141,-0.310861259130755,-0.224195776547067,3.53417307949726,-0.66484965772246,1.61651042991167,-0.0781517937382098,-0.197535781926217,0.460397601794664,0.757099436796372,0.887834933059366,-0.555733999388138,1,"2",1
-1.3657255955979,-1.21860457713728,-0.0606640273551101,2.32756403117685,-0.0599123843052551,0.334975732451317,1.23858132135253,0.535246686619644,0.357224320874575,-0.12157680039875,0.64692159577294,1.07433594279158,0.396013726516406,1.02980811898875,-1.74538434398303,0.410337964781494,-1.0383414376963,-1.06933242999185,0.405642344189443,0.364754607481827,0.546107732678341,0.362762150311729,-0.0606480596250832,-0.976467937025191,-0.659441619177832,-1.03797959601867,0.417405528690414,-0.178847393548964,-0.381910806286574,-1.52381276930634,-0.477953385454309,-0.244632788491064,0.187135820442707,-0.496974104347889,0.112044635478343,1.19221076153625,-0.231278850726799,-0.164356191791589,-0.024588511980305,-0.353729226686722,0.709042414801793,-0.193471931248378,6.44570735031298,-0.762433767923333,-0.18813424487136,-1.64140011417034,-0.464545803806862,0.971135192955604,1.52548039570531,-1.42410850119143,-1.07146178532577,-0.174937676921202,0.0192386259371795,-0.203722613652789,-0.371073688759156,-0.335497832293397,-0.33897986588853,1.04409273550578,-0.746455758044396,1.02678715508752,-0.0575499395919751,-0.754109360586472,1.24663857227497,1.8520134437761,-0.182926527921204,-0.482912661493227,1,"2",1
-0.346359101799709,-0.594176930425326,-0.706727431166573,-0.117618801780746,-0.0599123843052551,0.118746733505494,-1.87692726228051,1.48963016507741,-0.108611412705745,-0.12157680039875,0.482951777623716,-0.288063289739044,1.66870299583285,1.06670112859293,-0.83134608690792,0.704003214728967,0.464833612898297,-0.391964159876657,-0.235387748777294,0.721975645854362,-0.383528967109197,-0.840865927151862,0.427925093356761,0.752276579524394,0.826104731566955,-0.573227991705744,-0.551813250764862,1.08653328517128,-0.526097711925474,0.160920460231121,-0.106188443443229,0.272787457243233,0.490132066095022,-0.386783293661646,0.578415261600789,-0.647800675185615,0.198313701796692,-0.359317754034091,-0.024588511980305,-0.0315495433717925,3.19220384536567,-0.203299032624595,0.458287403431216,-0.259536812889355,1.35345844026933,-0.626573967541871,-0.326794619673652,1.04754702760096,-0.274271331129083,0.448659363941066,0.121408654165178,-0.486236748151042,0.7635601549027,4.21626507173034,0.490771890530877,-0.256358692187531,0.392692689239708,0.566708231342716,-0.820146355448135,-0.346314401725645,-0.0845935873452725,-0.0601822218413783,1.71895707549138,4.88041553896543,0.721068334155855,-0.307573527937584,1,"2",1
-1.3008402811734,-0.295280322017669,-0.140955222993055,-0.115924928672508,-0.0599123843052551,-0.38355462572133,-1.13524750702047,-0.820404585007909,-0.067370367821677,-0.701081203452161,-0.788039620012476,-1.16389136779444,-0.876675542800038,1.08440977320293,-0.743876225081238,-0.882356752606932,0.117172460429211,-0.348269649363081,0.557500493416185,-0.406828061084975,-0.428677234493512,0.964576189043525,-0.452642798645397,-0.738020417501112,-1.36312146953063,1.24896830942124,0.599306739716812,0.324671553510026,1.14099590219678,2.40623326035741,-0.641632674344543,0.79020770297753,-0.349993887759125,-0.129671402060411,0.776304774220454,-2.16501019859021,2.20126420871173,-0.421369880130271,-0.024588511980305,-1.63563778091406,0.739680961378801,-0.249073789488093,1.65577139280757,-0.35732233192374,0.28620196594116,-1.76197951746269,0.581754936433589,-0.570179268261326,-1.01181566083788,1.28815677820517,-1.26441863162682,-0.506276250997461,-0.332531750273633,-0.423027994336489,0.234412314881326,0.0904662500566566,-0.208220142504668,0.782957660953762,-0.835309269861096,-0.858058480384758,-0.146056838574504,2.05449311570105,2.04336393469074,0.181309295854362,0.663156667048508,0.4845259370473,1,"2",0
0.089495197669647,-2.31606717733476,1.90944797252549,0.59730110182321,-0.0599123843052551,-0.635253030140522,0.492075453582065,-0.362902063034963,0.0248976629511398,-0.12157680039875,0.734396808830456,0.587764788316355,0.537423645329344,0.976682185158744,0.13436935738778,-0.48236227917889,-3.2177220516823,-1.00545380931872,0.953022548172573,1.30175779900086,2.71148202877312,-0.239051888420067,-0.282210303419173,-0.775277842426748,-0.00788620218450521,-0.492925266507261,-0.643904457233675,-0.590846182319316,-0.814471523203274,-0.585318171984246,-0.295399633163659,-0.762053034225362,0.765583198506218,-0.717355725720375,0.789054590039544,-1.68866418348079,1.32525757703815,-0.310296894338849,-0.024588511980305,-1.93934789315723,1.99404680194968,-0.204145718055786,1.65577139280757,-0.259536812889355,0.499653260806794,-1.56332121094006,-0.631092587170688,1.60610604781777,1.17207417919882,-0.767288937793854,-0.617689980710331,-0.353457956469848,0.298681861599152,2.07328930568351,0.111534395917018,-0.187513977762309,-0.1408269873236,2.30708861209386,-0.0729489341643187,-0.607511154171865,-0.150979198547289,-0.422224536951183,2.17741400820554,0.0684024981271978,0.702773574793722,-0.653034791928495,0,"2",0
2.49841231293713,-0.255518336005887,-0.581030600604952,-0.459962818481051,-0.0599123843052551,-0.0668124986343146,0.495611648354629,2.74001773585013,-0.295981234223942,-0.12157680039875,0.276955231788845,-0.385377520634088,0.961653401768159,1.01357519476292,-0.838438265353689,-0.181119334731666,1.35927514881751,-0.389067868330116,-0.359460512542641,0.982078288762153,-0.38197420228661,2.16820426650712,-0.356774520080647,-0.831163979815205,-0.871662526427087,-0.550115076516255,0.100792159780117,1.38459685640815,-0.526097711925474,1.01741194760437,-0.604148890676229,0.79020770297753,-0.0194525288656899,0.384552381142057,1.06924251017509,-2.4538663327736,2.24558214656848,-0.295268214560727,-0.024588511980305,-0.681795166233324,0.167426533634738,-0.325229171082304,1.65577139280757,-0.16175129385497,0.0727506710755261,-0.414145539302259,-0.768461208034978,1.50147483967574,-0.112837399752677,1.27651406778736,1.00203876434344,-0.68149338529792,-0.307489009499368,-0.217183871054475,-0.199384889380084,-0.347794614152311,-0.317923686273056,0.198139025252995,0.910941137929673,-0.837167497510139,-0.152994660502653,-0.21681939284757,0.390713319404667,0.622687853265829,2.3738456200213,-0.0640629914807605,0,"2",0
2.00472434152359,-0.0725892250684685,-0.62017156928769,-0.425275637863589,-0.0599123843052551,0.58614902230068,-0.467158540796339,-1.32171625175561,0.862767316669593,-0.701081203452161,1.5937003534294,0.587764788316355,-0.876675542800038,1.02538095783626,-0.526594720208159,0.152664519788934,-0.593612563873288,-0.450050197456707,0.168234914960902,0.0151460064091042,-0.393631182985404,0.362762150311729,-0.128821057715573,-0.43996101809601,-0.190321718942636,-0.3115605843403,-0.0185393699376164,-0.0615333337538759,-0.670284617564374,-1.90443779727262,-0.522032679698312,-0.244632788491064,0.352406499889424,2.14760535212195,0.606338374354565,0.250478982474592,-0.772492571138704,-0.461356733701629,-0.024588511980305,0.658898021837492,-1.0487861375787,0.196810995018658,1.65577139280757,-0.650678889026894,0.28620196594116,0.947618974771789,1.09338290734543,0.677620121167594,0.66066585690218,0.343591244793395,-0.48333688012153,0.0991215749380794,1.62497484337704,0.245206555236851,1.41796722776982,-0.011215919607988,-0.0493452184096355,1.29256933614643,0.55486904714033,0.29716491653189,-0.148084724025483,-0.866648539934079,0.974265002314449,1.25103065470406,0.375685996534934,0.285845762148621,0,"2",0
